customer_id,monthly_income,monthly_expenses,average_monthly_inflow,average_monthly_outflow,transaction_count,average_transaction,savings_balance,failed_payments,late_payments,account_age_months,spending_volatility,weekend_spending_ratio,night_transaction_ratio,new_device,failed_logins,location_change,high_credit_risk,fraud_label
C00209,38718.09,24332.71,41928.81,23736.87,60,327.36,33002.48,0,2,46,0.183,0.1846,0.1436,0,0,0,0,0
C00210,67953.16,40442.4,89163.7,43166.02,77,478.98,171835.68,0,1,53,0.6081,0.2549,0.1703,0,1,0,0,0
C00211,24773.78,9071.24,23428.03,8373.11,77,108.16,27523.69,4,2,29,0.6331,0.1576,0.1891,0,1,0,1,0
C00212,45624.58,33375.72,41786.76,43253.49,85,601.37,39021.61,3,0,30,0.3258,0.1738,0.2336,0,1,0,1,0
C00213,36190.12,14031.36,39588.38,15700.01,71,213.59,54894.3,0,0,22,0.1569,0.3476,0.1625,0,0,0,0,0
C00214,38830.64,14411.51,42461.47,16491.68,79,174.34,32979.33,0,0,28,0.515,0.1049,0.13,0,0,0,0,0
C00215,70661.69,33471.46,77062.88,40675.1,75,675.6,115881.76,0,0,38,0.4721,0.1752,0.2459,0,0,0,0,0
C00216,57329.45,32339.82,61474.32,37900.63,78,423.48,114057.54,0,0,34,0.1263,0.403,0.0706,0,0,0,0,0
C00217,82145.46,61845.68,80061.1,65171.94,74,1024.96,117103.66,2,1,6,0.5965,0.4461,0.2464,1,1,0,1,0
C00218,41977.55,29616.65,36594.24,30440.12,77,458.23,138677.66,1,0,44,0.6164,0.1371,0.2268,0,0,0,0,0
C00219,32900.52,14441.17,35663.44,17395.75,61,215.14,79762.0,0,1,45,0.0983,0.3034,0.0813,0,1,0,0,0
C00220,40687.71,21053.28,36459.81,22172.98,79,271.5,62342.82,0,0,57,0.0932,0.332,0.0658,0,1,0,0,0
C00221,50188.51,35187.57,44404.75,33784.21,68,387.06,166838.58,1,1,54,0.5759,0.1124,0.2002,0,0,0,1,0
C00222,48721.5,28608.86,48932.19,36790.87,59,707.24,60825.08,0,1,15,0.1944,0.2172,0.0903,1,2,0,0,1
C00223,27624.08,11837.51,30432.87,11099.9,65,195.61,63806.66,0,2,24,0.3306,0.4251,0.1166,0,1,0,0,0
C00224,46870.24,24758.02,60393.76,20842.18,73,251.51,82117.56,0,2,38,0.3318,0.232,0.0389,0,0,0,0,0
C00225,49867.29,31499.73,58220.61,36827.37,81,504.2,153573.55,2,1,40,0.1761,0.416,0.2491,0,1,0,0,0
C00226,139703.99,110079.97,170716.33,105924.5,73,1377.63,230115.2,2,1,18,0.3684,0.2358,0.1892,0,0,0,0,0
C00227,104715.02,67836.01,118164.55,74769.63,73,1061.64,34608.99,2,0,8,0.1669,0.3834,0.155,0,4,0,0,0
C00228,30652.16,10951.64,33534.15,13887.4,64,241.14,37270.0,0,1,26,0.6238,0.2449,0.1369,0,0,0,0,0
C00229,39541.07,26383.93,53407.92,23350.26,71,395.81,49113.6,1,0,39,0.0666,0.1796,0.1271,0,0,0,0,0
C00230,23292.08,10781.65,20759.24,11267.8,59,190.19,35014.17,1,1,14,0.4493,0.2532,0.1344,0,1,0,0,0
C00231,34496.03,25457.09,34510.26,31261.54,67,523.16,90083.39,0,0,35,0.6064,0.3851,0.0859,0,1,0,0,0
C00232,51867.1,27113.55,52374.28,30687.83,59,450.71,131576.91,0,0,33,0.3696,0.4115,0.1712,0,1,0,0,0
C00233,77423.99,34053.14,89597.11,35020.98,56,612.95,43176.95,1,0,43,0.5953,0.2194,0.2134,0,0,0,0,0
C00234,32413.49,18170.23,30227.1,24288.62,86,212.5,12528.58,1,0,16,0.5508,0.235,0.0718,0,1,0,0,0
C00235,33525.17,15583.81,38272.72,16184.75,62,258.28,27667.6,0,0,35,0.155,0.4306,0.0791,0,1,0,0,0
C00236,17122.31,7809.82,19169.42,8572.26,63,125.62,28818.64,1,0,4,0.1256,0.1903,0.0949,0,1,0,0,0
C00237,41823.69,25427.45,47996.93,31731.49,65,611.53,87792.47,2,0,47,0.3111,0.2326,0.2323,0,1,1,0,0
C00238,27898.59,19398.05,31955.79,22651.17,59,329.15,47911.78,0,1,33,0.3024,0.1351,0.1741,1,0,0,0,0
C00239,35460.33,25734.61,43779.27,31103.01,75,537.81,102113.79,2,1,9,0.6288,0.3745,0.1285,1,0,0,0,0
C00240,30328.11,16042.1,31665.43,15112.54,62,201.41,56890.22,1,1,3,0.3554,0.2663,0.1162,0,1,0,0,0
C00241,43131.1,16392.48,48031.61,19628.04,65,319.87,113934.44,0,1,59,0.5048,0.4084,0.0495,0,0,0,0,0
C00242,20403.06,11584.63,19619.87,12399.62,59,188.39,70641.59,0,0,53,0.0716,0.3486,0.1902,0,1,0,0,0
C00243,23254.35,12678.31,21724.78,12177.6,80,188.78,55038.66,1,3,20,0.4868,0.1755,0.1924,0,0,0,1,0
C00244,117310.43,51457.11,148019.89,55400.44,64,856.56,262835.46,1,1,40,0.5567,0.2887,0.0845,0,0,1,0,0
C00245,25212.06,18991.37,24015.64,20374.5,67,260.92,68651.94,0,0,40,0.2799,0.1874,0.2316,0,0,0,0,0
C00246,27470.4,21656.75,30957.97,27594.39,71,311.49,51241.59,3,1,19,0.3359,0.2966,0.1513,0,0,0,0,0
C00247,102850.2,38392.56,114546.85,42068.86,65,743.2,331946.89,5,4,16,0.3677,0.17,0.2115,1,0,0,1,0
C00248,166324.84,117772.27,198092.5,112626.02,59,2358.87,380674.48,0,1,16,0.1745,0.1119,0.2278,0,1,0,0,0
C00249,26561.36,17014.48,22604.14,15800.13,71,258.16,84282.06,1,0,37,0.2807,0.1125,0.1913,0,0,0,0,0
C00250,38128.06,17830.45,44112.06,18620.55,60,313.83,68921.05,0,0,7,0.3329,0.4451,0.2292,0,0,0,0,0
C00251,52476.34,33365.52,54734.72,29643.14,71,522.89,50375.12,0,1,38,0.161,0.3233,0.1178,0,1,0,0,0
C00252,97961.68,39957.54,95807.6,38525.35,85,456.44,291717.0,1,3,53,0.6422,0.3413,0.2132,0,1,0,0,0
C00253,28863.47,11003.71,29437.91,11231.45,61,153.34,22930.64,2,0,42,0.2511,0.423,0.2005,1,1,0,0,0
C00254,40297.42,32119.87,47325.79,32099.75,72,374.5,136056.65,2,2,28,0.3351,0.4143,0.2034,1,0,0,0,0
C00255,63845.39,40629.06,72640.02,46204.55,74,677.31,205633.83,2,0,38,0.1569,0.1934,0.0411,1,0,0,0,0
C00256,54724.27,25389.33,56620.42,24410.85,65,446.38,79758.2,1,1,14,0.6206,0.3374,0.1591,0,1,0,0,0
C00257,37992.63,20991.51,34698.94,15819.25,66,268.25,115899.57,2,1,31,0.4957,0.3524,0.0304,1,0,0,0,0
C00258,42370.07,32944.41,39055.65,27927.21,80,270.12,135657.71,0,1,34,0.0943,0.1819,0.0988,0,2,0,0,0
C00259,24238.91,13269.02,27641.18,13904.1,79,171.99,35026.47,0,1,27,0.3599,0.114,0.0586,0,0,0,0,0
C00260,40426.45,30530.06,36249.22,29906.74,74,298.53,126717.43,1,3,56,0.2944,0.1009,0.1066,0,0,0,1,0
C00261,39916.43,29576.65,41346.3,26666.29,71,470.31,96199.2,0,1,42,0.5278,0.2912,0.1603,0,1,1,1,0
C00262,49955.82,25221.21,68525.82,32409.61,82,301.15,62059.16,0,3,7,0.1325,0.379,0.0936,0,2,0,1,0
C00263,35049.64,23245.06,38735.01,26719.04,81,411.37,60652.08,1,0,41,0.2126,0.294,0.1194,0,1,0,0,0
C00264,55637.35,36009.85,63374.84,37557.87,69,497.89,179746.27,0,0,54,0.5014,0.1852,0.0948,0,1,1,0,0
C00265,70979.04,49475.61,65490.64,53334.49,69,812.26,163871.03,0,1,24,0.1108,0.4022,0.0452,0,1,0,0,0
C00266,48260.13,24837.95,43565.57,25289.58,75,378.64,112854.37,1,0,55,0.5369,0.3808,0.2205,0,1,0,0,0
C00267,52717.78,19690.43,60388.15,17712.37,72,295.27,136949.96,0,1,44,0.5582,0.2942,0.1519,0,2,0,0,0
C00268,46089.37,19678.67,46832.23,23096.59,72,361.85,122818.15,0,1,15,0.24,0.4491,0.0264,0,1,0,0,0
C00269,45001.71,28236.28,53589.59,32532.71,72,452.96,59012.39,2,1,37,0.531,0.1394,0.201,1,3,0,1,1
C00270,32523.45,22727.23,34708.25,18470.87,78,202.94,97717.79,1,1,60,0.1743,0.2905,0.1817,0,0,0,0,0
C00271,51887.86,35814.14,76626.1,38577.98,67,472.44,111028.87,1,1,45,0.3819,0.105,0.116,0,1,0,0,0
C00272,43072.45,26388.62,42784.79,28774.68,90,354.39,147076.28,0,0,12,0.1445,0.1868,0.1297,0,1,0,0,0
C00273,115421.22,44799.73,126581.97,45310.1,61,698.13,234272.23,1,0,41,0.276,0.2089,0.1482,0,0,0,0,0
C00274,91347.62,32682.34,87209.8,42541.68,78,618.25,76799.85,0,0,24,0.154,0.2751,0.0312,0,3,0,0,0
C00275,53532.74,37578.05,63481.78,48424.92,76,744.33,22912.01,1,0,29,0.4941,0.4401,0.0699,0,0,0,0,0
C00276,31921.72,19064.27,35588.3,19153.86,84,193.88,78846.84,2,0,46,0.3823,0.3354,0.0348,0,0,0,0,0
C00277,27277.91,19155.11,25822.83,19600.69,82,170.87,56142.88,0,0,44,0.076,0.2295,0.1351,0,1,0,0,0
C00278,76913.15,32553.86,78753.36,32852.3,70,469.26,235713.15,1,2,23,0.5795,0.2292,0.0459,1,0,0,0,0
C00279,50647.99,27012.62,62125.85,26381.61,82,287.81,152291.8,1,1,47,0.4646,0.4106,0.0448,0,1,1,0,0
C00280,55853.21,42650.97,67705.55,40070.96,66,462.57,80952.49,1,1,42,0.0598,0.2528,0.1385,0,0,0,0,0
C00281,20524.08,8768.28,18313.07,9740.0,54,172.89,71374.23,1,2,60,0.5439,0.2588,0.0929,1,1,0,1,0
C00282,68306.83,25798.61,68722.39,33160.84,64,483.93,204923.44,0,1,55,0.2334,0.3425,0.0352,0,0,0,0,0
C00283,55210.42,35558.84,70700.67,43951.07,62,592.09,23986.75,1,0,38,0.09,0.1719,0.1569,0,1,0,0,0
C00284,27302.24,16860.26,28447.26,19299.96,90,192.35,35889.19,0,0,33,0.1301,0.4283,0.1977,0,1,0,0,0
C00285,36396.64,28331.64,39454.34,21564.53,88,178.25,85371.39,0,1,39,0.6217,0.3876,0.2028,0,1,0,0,0
C00286,50670.06,38403.39,60055.77,31730.95,65,623.71,17546.23,0,1,40,0.4312,0.1583,0.0645,0,0,0,0,0
C00287,46075.09,31664.82,41566.21,37291.64,49,860.43,53160.05,0,3,15,0.6412,0.1112,0.0391,0,0,0,1,0
C00288,39455.97,14149.73,37453.04,17606.86,75,190.09,79744.88,1,1,60,0.6236,0.3016,0.0521,0,1,0,0,0
C00289,42952.41,24318.54,43947.02,27150.39,82,344.07,144387.26,0,0,35,0.1901,0.3914,0.1962,1,2,0,0,0
C00290,40176.12,30262.49,48474.69,30665.9,64,524.52,123259.18,1,1,12,0.2016,0.4245,0.1172,0,1,0,0,0
C00291,48197.91,26274.75,57084.25,31852.25,65,498.94,15253.97,3,0,43,0.4844,0.39,0.1214,0,0,0,0,0
C00292,87254.91,68317.59,100201.1,77911.52,60,1380.48,245619.22,1,1,43,0.3135,0.1988,0.1879,0,1,1,0,0
C00293,14177.64,9125.01,14819.9,10826.76,73,181.17,9734.38,0,0,28,0.1266,0.1656,0.1507,0,1,0,0,0
C00294,40450.54,16150.11,48441.47,13359.56,70,235.57,131141.37,0,0,60,0.2541,0.2476,0.0622,0,1,1,0,0
C00295,48720.17,28217.38,50848.39,30790.83,64,344.7,116677.21,0,0,40,0.0566,0.3807,0.2208,0,1,0,0,0
C00296,51411.39,34087.18,58164.6,43050.35,86,505.09,34790.66,0,2,33,0.2359,0.16,0.0914,0,1,0,0,0
C00297,38065.22,14442.55,44591.3,16078.81,72,217.66,131271.09,1,1,10,0.258,0.2859,0.0705,0,1,1,0,0
C00298,20412.3,10310.1,25834.18,11998.78,80,108.7,11379.52,0,0,56,0.1221,0.2161,0.2097,0,0,0,0,0
C00299,52157.11,35085.38,55038.32,36992.79,54,852.4,44459.56,0,2,20,0.411,0.1553,0.1975,0,5,0,0,0
C00300,97902.3,41185.75,99712.2,43769.29,74,766.01,43883.27,0,1,7,0.2081,0.4283,0.0885,0,0,0,0,0
C00301,22565.56,11435.16,27471.52,13931.5,78,201.09,32328.45,1,0,44,0.5819,0.1047,0.1772,0,2,0,0,0
C00302,66379.29,43840.84,81422.32,42509.19,77,476.78,51429.05,0,1,58,0.6446,0.3882,0.1599,0,0,0,0,0
C00303,38815.75,27131.95,38691.35,25989.25,72,266.95,134820.12,1,1,56,0.177,0.3798,0.0308,0,1,0,0,0
C00304,43775.16,25535.38,40684.46,25346.78,61,361.32,86023.37,0,0,34,0.636,0.2478,0.1147,0,2,0,0,0
C00305,28018.31,21870.7,33854.08,23025.77,71,344.95,77409.96,1,1,32,0.2016,0.1955,0.1192,0,2,0,0,0
C00306,38712.29,29669.06,33485.85,25420.13,70,316.65,45739.72,3,1,26,0.153,0.4281,0.1426,0,1,0,0,0
C00307,80776.22,45480.78,69375.77,51744.71,66,898.37,86185.56,1,1,9,0.3378,0.287,0.1712,0,0,0,0,0
C00308,58490.09,24690.04,60233.36,25437.91,67,489.33,106811.91,0,1,56,0.2116,0.424,0.0577,1,1,0,0,0
C00309,98121.13,68470.81,104233.36,78908.68,83,787.14,271345.15,1,2,25,0.3176,0.1279,0.1333,0,1,0,0,0
C00310,76439.37,35117.22,70538.69,27943.18,82,441.6,174157.65,1,2,10,0.1665,0.247,0.0446,0,0,0,0,0
C00311,54830.77,39986.41,59032.11,46100.44,58,794.72,97789.29,0,1,60,0.4694,0.2755,0.1527,0,1,0,0,0
C00312,98635.68,60583.51,106721.48,73331.94,54,1290.66,66268.42,1,0,5,0.6096,0.1407,0.1357,0,1,0,1,0
C00313,54828.46,28913.34,54409.21,31880.6,67,389.39,100804.74,1,0,17,0.5904,0.19,0.0839,1,0,0,0,0
C00314,65317.32,39214.72,84521.63,41316.72,59,520.48,151195.5,1,2,14,0.4987,0.2137,0.1288,0,1,0,0,0
C00315,39377.93,23223.68,43377.6,26796.05,66,465.62,16288.53,0,2,49,0.4648,0.314,0.1914,0,1,1,0,0
C00316,46367.93,35523.85,54965.41,42719.97,69,682.84,104955.46,0,2,46,0.5889,0.207,0.0974,1,0,0,0,0
C00317,32878.59,14679.09,28777.13,16334.17,83,228.28,110849.37,0,0,36,0.1728,0.3541,0.0953,0,1,0,0,0
C00318,70244.03,53924.32,61408.66,60487.83,74,678.47,61738.43,1,0,31,0.4395,0.1135,0.168,0,0,0,1,0
C00319,26480.96,9641.81,29266.95,12041.01,65,212.8,25399.97,0,2,56,0.1813,0.1081,0.0747,0,1,0,0,0
C00320,63989.57,44545.8,81432.04,50841.85,64,855.7,106765.23,1,1,13,0.4928,0.4228,0.1533,0,1,0,0,0
C00321,41300.29,31547.25,38360.03,30095.1,78,362.07,106180.55,0,0,34,0.583,0.1895,0.0292,1,0,0,0,0
C00322,76227.61,40196.61,81350.5,48316.2,54,719.2,137214.97,1,2,15,0.2765,0.2937,0.1884,0,1,0,1,0
C00323,63089.45,24155.7,56893.34,25004.86,70,392.54,43666.79,0,0,49,0.2659,0.204,0.2404,0,2,0,0,0
C00324,102100.05,72705.49,98400.49,76631.15,68,1404.03,265576.81,0,1,18,0.5393,0.228,0.0825,0,0,0,1,0
C00325,62521.54,45596.28,67096.45,48460.9,71,805.98,121916.78,0,1,38,0.4005,0.4455,0.1352,0,0,0,0,0
C00326,22181.18,11119.78,21979.04,12968.6,79,211.94,60626.11,0,1,60,0.5444,0.1201,0.0402,0,2,0,0,0
C00327,43664.42,25472.38,39007.05,32091.69,78,325.29,46455.02,2,0,10,0.2772,0.2684,0.0476,0,0,0,0,0
C00328,26556.09,18967.98,23652.18,19971.97,89,244.33,91454.13,1,3,10,0.1845,0.4086,0.1228,0,1,0,0,0
C00329,35638.86,15553.49,29354.98,19562.42,68,262.86,25961.3,0,0,33,0.3243,0.2146,0.0572,1,2,0,0,0
C00330,88829.19,56232.35,98350.79,60154.59,80,681.6,300658.84,1,0,9,0.4709,0.448,0.2114,0,0,0,0,0
C00331,59952.51,32601.2,67249.31,39716.75,80,447.41,29444.89,1,4,31,0.4396,0.3283,0.2489,0,0,1,1,0
C00332,32856.31,14078.5,36835.42,15117.67,67,247.56,35093.7,1,1,18,0.1803,0.2007,0.1859,0,1,1,0,0
C00333,28516.69,20650.31,26831.33,20462.58,70,342.19,18944.19,0,1,52,0.4886,0.4061,0.1879,0,0,0,0,0
C00334,45668.76,22656.56,53465.06,29015.17,78,383.67,133366.06,1,0,24,0.0927,0.2387,0.2138,0,1,0,0,0
C00335,26028.98,20055.11,29538.03,19643.06,81,271.54,64997.71,0,0,57,0.563,0.1728,0.0933,1,0,1,0,0
C00336,33269.78,20162.16,34962.39,19585.98,78,228.87,62599.44,0,0,44,0.1934,0.2879,0.2383,0,0,0,0,0
C00337,51783.25,30113.49,53397.88,27080.31,72,375.94,170829.85,0,0,44,0.0838,0.19,0.0426,0,0,0,0,0
C00338,75682.95,40905.7,73571.86,49171.6,72,544.09,59611.32,0,0,48,0.6114,0.1916,0.1568,0,2,0,0,0
C00339,59181.27,31383.94,63505.02,38615.23,67,421.79,82684.82,1,1,27,0.5344,0.2905,0.1256,0,1,0,0,0
C00340,16047.97,11523.8,19964.79,12615.98,70,175.34,3717.1,0,0,32,0.3083,0.1123,0.0953,0,2,0,0,0
C00341,51605.46,33795.15,61232.09,31494.89,73,554.72,82128.96,2,0,17,0.4804,0.3564,0.2129,1,0,0,0,0
C00342,46482.58,32452.3,47377.59,34048.52,69,618.65,17130.65,0,0,6,0.4814,0.2722,0.0554,0,0,1,0,0
C00343,54212.59,29247.03,60427.22,29647.3,77,476.79,49202.03,1,0,20,0.4237,0.4078,0.0277,0,0,0,0,0
C00344,93126.32,43550.22,85473.98,40342.48,89,416.43,78775.96,0,0,9,0.2681,0.24,0.1571,0,0,0,0,0
C00345,17782.33,6918.92,20229.32,6858.95,64,123.24,36742.35,2,1,14,0.2436,0.1261,0.2294,0,2,0,0,0
C00346,34489.88,24125.51,32775.63,26795.92,76,444.92,39801.83,0,0,41,0.5459,0.432,0.1957,0,2,0,0,0
C00347,58707.67,31518.64,66505.85,30805.68,78,290.83,27633.79,0,1,11,0.2535,0.1924,0.2034,0,1,0,0,0
C00348,22086.02,12791.13,31059.33,13878.48,69,194.62,53255.31,3,1,55,0.6471,0.2884,0.1537,1,2,0,1,0
C00349,87430.1,49066.16,85821.25,41060.59,76,498.8,65626.69,2,0,7,0.563,0.4281,0.1554,0,1,0,1,0
C00350,53113.07,28894.15,74397.4,36161.08,69,631.83,50587.38,2,1,40,0.2354,0.2998,0.1933,0,0,1,0,0
C00351,65866.19,43323.8,73037.46,43455.1,63,722.05,133869.69,0,0,36,0.3033,0.11,0.2227,0,1,0,0,0
C00352,34804.19,21715.39,33413.59,25068.9,51,638.48,119224.74,1,0,35,0.1618,0.4303,0.0444,0,1,0,0,0
C00353,64900.55,51104.27,61950.52,54816.59,64,628.59,189105.94,0,2,60,0.3845,0.2609,0.0635,0,1,0,0,0
C00354,72782.44,30023.25,97076.83,32974.53,75,390.3,210818.19,0,0,7,0.2048,0.3594,0.1752,0,0,0,0,0
C00355,49971.74,30387.0,55426.58,27778.64,62,462.35,117824.19,2,1,41,0.4799,0.2383,0.2481,0,0,0,0,0
C00356,50005.99,18925.17,49108.97,18144.19,81,186.3,59050.2,0,1,41,0.4452,0.2803,0.218,0,0,0,0,0
C00357,50821.37,36264.26,52121.62,34866.55,56,797.56,108855.33,2,0,57,0.1958,0.4148,0.2059,0,0,0,0,0
C00358,30513.13,19142.11,33616.11,20157.44,64,351.58,86447.77,1,0,53,0.2558,0.1671,0.092,0,2,0,0,0
C00359,42109.55,22855.82,44170.96,27635.86,76,386.98,33336.48,2,2,32,0.635,0.3124,0.1347,0,0,0,1,0
C00360,42015.03,29872.94,45859.73,32919.7,74,347.87,140904.17,0,1,60,0.4683,0.1664,0.1294,1,2,0,0,1
C00361,53473.69,29664.59,67528.35,27942.83,86,381.67,153925.93,1,0,40,0.3324,0.2878,0.1636,0,0,0,0,0
C00362,70568.47,31932.5,64544.99,33863.78,70,620.42,147799.6,1,0,6,0.3072,0.2787,0.1198,0,1,0,0,0
C00363,27947.32,15723.87,31506.57,16357.92,60,322.02,50665.34,0,0,13,0.5111,0.2795,0.1561,1,1,0,0,0
C00364,42538.45,16244.34,44293.26,16372.61,52,327.25,113482.3,0,0,44,0.5586,0.1946,0.2246,0,1,0,0,0
C00365,87647.01,66089.13,86780.58,69271.32,71,1083.53,294692.66,0,3,3,0.4809,0.2396,0.1166,0,0,0,0,0
C00366,32202.62,21863.37,37955.97,24960.21,78,326.3,33223.33,0,0,42,0.4808,0.3185,0.0318,0,1,0,0,0
C00367,31082.66,21513.61,27185.79,20730.71,74,202.34,15556.48,2,1,8,0.0971,0.4355,0.0821,0,0,0,1,0
C00368,49288.97,36647.43,37756.73,36958.68,67,674.49,113525.82,0,1,59,0.5673,0.2997,0.181,1,1,0,0,0
C00369,65801.05,46469.21,70864.05,54269.27,58,786.24,89095.21,1,1,23,0.4497,0.1054,0.2257,0,0,0,0,0
C00370,45231.97,24621.29,46743.56,27237.93,59,410.0,51886.77,2,0,18,0.3132,0.1232,0.0942,1,1,0,0,0
C00371,81834.16,33010.79,72640.77,39728.26,69,719.3,133985.29,0,2,59,0.3091,0.3745,0.0212,0,0,0,0,0
C00372,66169.51,34276.74,55895.61,41896.53,67,718.32,148381.94,1,1,23,0.3802,0.1398,0.2367,0,0,0,0,0
C00373,65725.14,50630.58,84238.34,44895.91,74,625.04,54535.72,0,2,26,0.1206,0.165,0.2387,0,0,0,0,0
C00374,57743.74,44872.12,63839.27,48668.11,74,560.69,100710.6,1,2,7,0.0797,0.2862,0.2368,0,2,0,0,0
C00375,128266.02,89214.39,134981.71,88237.06,70,1505.2,223327.64,2,1,6,0.1072,0.4114,0.2429,1,1,0,0,0
C00376,41031.49,18135.66,53891.96,16433.7,97,172.92,38665.86,0,3,33,0.1867,0.298,0.206,0,1,0,0,0
C00377,18266.66,7991.71,21420.35,7634.45,77,101.89,3734.7,1,2,14,0.3023,0.2175,0.2083,0,1,0,0,0
C00378,92626.66,69089.96,116923.85,70050.85,81,703.88,81386.53,2,0,50,0.3457,0.3186,0.0792,0,0,0,0,0
C00379,36623.78,15157.2,33269.24,15379.36,72,205.81,10464.14,0,0,32,0.6374,0.4263,0.241,1,1,0,0,0
C00380,47238.47,28950.66,42699.47,28289.81,63,410.48,14912.22,1,1,23,0.2959,0.4195,0.1784,0,0,0,0,0
C00381,81122.5,42201.0,91185.66,44241.97,80,484.54,169889.63,1,0,38,0.6267,0.3958,0.056,0,0,0,0,0
C00382,21881.59,10632.37,24064.06,14285.63,86,163.47,75869.45,2,1,30,0.2917,0.4177,0.2099,0,1,1,0,0
C00383,25621.23,16777.34,30744.44,14142.86,78,218.4,33012.45,0,0,55,0.5658,0.3535,0.0492,0,0,0,0,0
C00384,21891.26,17114.72,18701.82,20305.95,63,286.78,64629.47,0,1,53,0.6281,0.2718,0.1637,0,1,0,1,0
C00385,31478.39,22032.83,35710.08,23085.89,65,301.03,47434.46,1,1,49,0.424,0.4344,0.0616,0,0,0,0,0
C00386,54844.34,31193.99,64097.25,31114.58,85,450.0,130308.83,0,0,57,0.1293,0.2492,0.1871,0,0,0,0,0
C00387,56971.27,31238.49,66220.02,25234.92,53,554.07,101067.23,0,0,26,0.3776,0.3027,0.2498,0,1,0,0,0
C00388,50957.19,38648.42,51018.17,44118.4,76,603.31,175335.53,2,1,59,0.3411,0.1765,0.1239,0,1,0,0,0
C00389,23829.35,14539.43,26503.8,12752.3,69,204.78,54695.19,0,0,43,0.5795,0.4257,0.0886,0,0,0,0,0
C00390,15912.67,9125.72,15227.17,10488.62,78,100.96,32653.57,1,0,5,0.0655,0.1407,0.1636,0,0,0,0,0
C00391,46114.23,30309.78,46798.86,38158.8,64,681.44,62339.67,2,1,27,0.6297,0.2296,0.1841,0,1,0,0,0
C00392,36392.52,16621.16,33657.54,14893.62,66,278.62,105104.9,1,0,50,0.5303,0.2572,0.1935,0,0,0,0,0
C00393,55333.92,20953.9,53063.02,24939.4,60,408.94,192900.01,0,0,37,0.5143,0.1482,0.0708,1,0,0,0,0
C00394,61715.9,45348.85,63017.15,47754.73,79,728.48,68196.9,2,2,54,0.49,0.3427,0.0619,0,0,0,1,0
C00395,47888.3,29847.23,47461.5,23838.85,80,310.39,30327.18,3,0,45,0.2597,0.3113,0.1984,0,1,0,0,0
C00396,63353.01,26874.01,60752.05,24332.32,75,234.12,215778.54,0,0,28,0.1002,0.4035,0.1189,0,0,0,0,0
C00397,49889.35,24152.51,44603.49,25876.69,65,281.76,126594.85,4,3,10,0.6474,0.1192,0.1829,1,1,0,1,0
C00398,57122.13,45438.95,73420.87,49898.41,65,595.72,22507.8,2,0,38,0.5217,0.1326,0.178,1,0,0,1,0
C00399,32771.51,20825.99,32441.58,17916.95,65,352.39,28554.35,3,0,21,0.2771,0.3628,0.1693,1,0,0,0,0
C00400,41505.97,26408.19,45224.74,27829.08,62,571.89,112220.24,3,1,48,0.4757,0.3636,0.1323,0,4,0,0,0
C00401,49166.46,18804.88,41246.89,21603.54,66,237.31,158160.24,0,0,23,0.1106,0.3557,0.0587,0,0,0,0,0
C00402,65098.42,51170.37,78959.04,59860.59,65,848.66,26896.67,2,0,31,0.3467,0.3656,0.2488,0,1,1,0,0
C00403,37693.17,28335.93,40333.93,28348.95,64,561.68,21991.66,2,1,21,0.4172,0.1949,0.1523,0,0,0,0,0
C00404,56893.88,33937.32,56708.12,37419.84,68,567.81,35899.86,1,1,59,0.5849,0.4041,0.1703,0,1,0,0,0
C00405,39926.29,19532.94,39837.78,23023.33,71,381.1,130597.1,1,0,52,0.0732,0.3805,0.2135,0,0,0,0,0
C00406,42681.63,28345.93,49268.65,32662.86,78,344.44,139653.66,0,0,22,0.0846,0.299,0.0422,0,0,1,0,0
C00407,65362.33,47388.9,45753.63,54827.65,79,528.62,147671.56,1,1,59,0.3885,0.1234,0.0615,0,0,0,0,0
C00408,18352.86,12915.91,17455.34,13737.63,70,176.28,28664.5,2,1,52,0.5058,0.1558,0.131,0,0,0,1,0
C00409,25109.59,19828.32,26006.25,20594.85,68,337.84,51399.98,4,1,20,0.1985,0.3128,0.0804,0,1,0,1,0
C00410,23096.45,14702.85,23889.28,15918.1,67,298.87,53791.64,0,1,28,0.2959,0.1749,0.0811,0,1,1,0,0
C00411,15745.19,7786.81,21266.05,7462.47,78,111.76,47226.05,1,1,4,0.2826,0.3325,0.0607,0,0,0,0,0
C00412,33163.29,19037.96,33477.97,22530.5,70,304.37,80010.57,1,0,43,0.4821,0.1627,0.1581,0,2,0,0,0
C00413,63048.72,45227.54,73693.06,39182.94,71,509.74,154350.02,0,2,46,0.3329,0.2232,0.1562,0,0,0,0,0
C00414,39585.57,18581.63,50170.71,18386.2,66,340.49,134955.28,0,1,6,0.1148,0.2392,0.2196,0,0,0,0,0
C00415,49188.9,22338.34,55606.76,23358.1,63,374.63,36745.17,1,0,27,0.6041,0.1259,0.1405,0,0,0,0,0
C00416,73465.09,49675.3,71198.11,54958.84,66,811.12,197382.33,0,1,5,0.5192,0.3912,0.1812,0,0,0,0,0
C00417,81787.24,44982.36,73270.04,50780.74,67,660.42,271262.94,0,1,32,0.1681,0.1282,0.1167,0,1,0,0,0
C00418,43621.51,31296.54,49704.55,38453.39,73,586.74,34942.26,0,0,15,0.086,0.2611,0.1065,0,2,0,0,0
